Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A1G9U043,A0A1G9U043_9EURY,Enolase,eno,Haloarchaeobius iranensis,996166,401
A0A1G9U0H6,A0A1G9U0H6_9EURY,Mevalonate kinase,mvk,Haloarchaeobius iranensis,996166,328
A0A1G9U1G3,A0A1G9U1G3_9EURY,tRNA(Met) cytidine acetyltransferase TmcA,tmcA,Haloarchaeobius iranensis,996166,771
A0A1G9U1V5,A0A1G9U1V5_9EURY,DNA-directed RNA polymerase subunit Rpo4,rpo4,Haloarchaeobius iranensis,996166,118
A0A1G9U2F3,A0A1G9U2F3_9EURY,Nucleoside diphosphate kinase,ndk,Haloarchaeobius iranensis,996166,154
A0A1G9UA25,A0A1G9UA25_9EURY,Protoheme IX farnesyltransferase,ctaB,Haloarchaeobius iranensis,996166,355
A0A1G9UDB7,A0A1G9UDB7_9EURY,Imidazolonepropionase,hutI,Haloarchaeobius iranensis,996166,405
A0A1G9UDF8,A0A1G9UDF8_9EURY,Probable urocanate hydratase,hutU,Haloarchaeobius iranensis,996166,613
A0A1G9UHY1,A0A1G9UHY1_9EURY,Probable cyclic pyranopterin monophosphate synthase,moaC,Haloarchaeobius iranensis,996166,167
A0A1G9UIM0,A0A1G9UIM0_9EURY,Proteasome subunit alpha,psmA,Haloarchaeobius iranensis,996166,261
A0A1G9UJK0,A0A1G9UJK0_9EURY,Putative archaetidylserine decarboxylase proenzyme,asd,Haloarchaeobius iranensis,996166,220
A0A1G9UKB0,A0A1G9UKB0_9EURY,Aspartate carbamoyltransferase,pyrB,Haloarchaeobius iranensis,996166,304
A0A1G9UKM8,A0A1G9UKM8_9EURY,Uridine kinase,udk,Haloarchaeobius iranensis,996166,239
A0A1G9ULF4,A0A1G9ULF4_9EURY,Glycerol kinase,glpK,Haloarchaeobius iranensis,996166,513
A0A1G9UNH5,A0A1G9UNH5_9EURY,Acetolactate synthase,,Haloarchaeobius iranensis,996166,588
A0A1G9UNN1,A0A1G9UNN1_9EURY,Ketol-acid reductoisomerase (NADP(+)),ilvC,Haloarchaeobius iranensis,996166,352
A0A1G9UP10,A0A1G9UP10_9EURY,3-isopropylmalate dehydratase large subunit,leuC,Haloarchaeobius iranensis,996166,476
A0A1G9UUN9,A0A1G9UUN9_9EURY,Glyceraldehyde-3-phosphate dehydrogenase,gap,Haloarchaeobius iranensis,996166,337
A0A1G9UWG4,A0A1G9UWG4_9EURY,Glucose 1-dehydrogenase,gdh,Haloarchaeobius iranensis,996166,353
A0A1G9V0D2,A0A1G9V0D2_9EURY,Protein GrpE,grpE,Haloarchaeobius iranensis,996166,344
A0A1G9V0E8,A0A1G9V0E8_9EURY,Chaperone protein DnaJ,dnaJ,Haloarchaeobius iranensis,996166,391
A0A1G9V3L4,A0A1G9V3L4_9EURY,Glucose 1-dehydrogenase,gdh,Haloarchaeobius iranensis,996166,356
A0A1G9V4L3,A0A1G9V4L3_9EURY,Glycerol-1-phosphate dehydrogenase [NAD(P)+],egsA,Haloarchaeobius iranensis,996166,349
A0A1G9VBF6,A0A1G9VBF6_9EURY,Serine--tRNA ligase,serS,Haloarchaeobius iranensis,996166,458
A0A1G9VBH5,A0A1G9VBH5_9EURY,UvrABC system protein B,uvrB,Haloarchaeobius iranensis,996166,689
A0A1G9VCU6,A0A1G9VCU6_9EURY,Imidazole glycerol phosphate synthase subunit HisH,hisH,Haloarchaeobius iranensis,996166,220
A0A1G9VDW4,A0A1G9VDW4_9EURY,Riboflavin kinase,,Haloarchaeobius iranensis,996166,234
A0A1G9VEI9,A0A1G9VEI9_9EURY,S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase,taw1,Haloarchaeobius iranensis,996166,325
A0A1G9VG19,A0A1G9VG19_9EURY,Homoserine O-acetyltransferase,metXA,Haloarchaeobius iranensis,996166,416
A0A1G9VHP7,A0A1G9VHP7_9EURY,Translation initiation factor 2 subunit gamma,eif2g,Haloarchaeobius iranensis,996166,411
A0A1G9VHW8,A0A1G9VHW8_9EURY,DNA-directed RNA polymerase subunit Rpo7,rpo7,Haloarchaeobius iranensis,996166,189
A0A1G9VIV2,A0A1G9VIV2_9EURY,DNA ligase,ligA,Haloarchaeobius iranensis,996166,696
A0A1G9VJ35,A0A1G9VJ35_9EURY,Signal recognition particle receptor FtsY,ftsY,Haloarchaeobius iranensis,996166,387
A0A1G9VJI8,A0A1G9VJI8_9EURY,Signal recognition particle 54 kDa protein,srp54,Haloarchaeobius iranensis,996166,469
A0A1G9VK53,A0A1G9VK53_9EURY,Threonine synthase,,Haloarchaeobius iranensis,996166,419
A0A1G9VKM1,A0A1G9VKM1_9EURY,Putative [LysW]-L-2-aminoadipate/[LysW]-L-glutamate phosphate reductase,lysY,Haloarchaeobius iranensis,996166,374
A0A1G9VKN9,A0A1G9VKN9_9EURY,Putative [LysW]-lysine/[LysW]-ornithine hydrolase,lysK,Haloarchaeobius iranensis,996166,367
A0A1G9VKY0,A0A1G9VKY0_9EURY,Putative [LysW]-aminoadipate semialdehyde/glutamate semialdehyde transaminase,lysJ,Haloarchaeobius iranensis,996166,377
A0A1G9VLC5,A0A1G9VLC5_9EURY,Argininosuccinate synthase,argG,Haloarchaeobius iranensis,996166,422
A0A1G9VVS6,A0A1G9VVS6_9EURY,Histidinol dehydrogenase,hisD,Haloarchaeobius iranensis,996166,423
A0A1G9VXF8,A0A1G9VXF8_9EURY,tRNA-splicing ligase RtcB,rtcB,Haloarchaeobius iranensis,996166,502
A0A1G9VY77,A0A1G9VY77_9EURY,3-methyl-2-oxobutanoate hydroxymethyltransferase,panB,Haloarchaeobius iranensis,996166,270
A0A1G9W283,A0A1G9W283_9EURY,"6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase",mptE,Haloarchaeobius iranensis,996166,225
A0A1G9W2F2,A0A1G9W2F2_9EURY,Fumarate hydratase class II,fumC,Haloarchaeobius iranensis,996166,468
A0A1G9W2M1,A0A1G9W2M1_9EURY,Glutamyl-tRNA(Gln) amidotransferase subunit E,gatE,Haloarchaeobius iranensis,996166,622
A0A1G9W3P3,A0A1G9W3P3_9EURY,Flap endonuclease 1,fen,Haloarchaeobius iranensis,996166,326
A0A1G9W569,A0A1G9W569_9EURY,DNA gyrase subunit A,gyrA,Haloarchaeobius iranensis,996166,827
A0A1G9W5A9,A0A1G9W5A9_9EURY,DNA gyrase subunit B,gyrB,Haloarchaeobius iranensis,996166,637
A0A1G9W5S1,A0A1G9W5S1_9EURY,DNA ligase,lig,Haloarchaeobius iranensis,996166,550
A0A1G9W6L7,A0A1G9W6L7_9EURY,2-phospho-L-lactate transferase,cofD,Haloarchaeobius iranensis,996166,330
A0A1G9W6V2,A0A1G9W6V2_9EURY,Type 2 DNA topoisomerase 6 subunit A,top6A,Haloarchaeobius iranensis,996166,363
A0A1G9W6Z5,A0A1G9W6Z5_9EURY,Inosine-5'-monophosphate dehydrogenase,guaB,Haloarchaeobius iranensis,996166,497
A0A1G9WD54,A0A1G9WD54_9EURY,Phosphoribosylformylglycinamidine synthase subunit PurL,purL,Haloarchaeobius iranensis,996166,752
A0A1G9WDT6,A0A1G9WDT6_9EURY,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,gatC,Haloarchaeobius iranensis,996166,92
A0A1G9WI02,A0A1G9WI02_9EURY,FAD synthase,ribL,Haloarchaeobius iranensis,996166,146
A0A1G9WJC4,A0A1G9WJC4_9EURY,N5-carboxyaminoimidazole ribonucleotide synthase,purK,Haloarchaeobius iranensis,996166,384
A0A1G9WMW9,A0A1G9WMW9_9EURY,7-cyano-7-deazaguanine synthase,queC,Haloarchaeobius iranensis,996166,250
A0A1G9WN68,A0A1G9WN68_9EURY,3-phosphoshikimate 1-carboxyvinyltransferase,aroA,Haloarchaeobius iranensis,996166,428
A0A1G9WNB1,A0A1G9WNB1_9EURY,Chorismate synthase,aroC,Haloarchaeobius iranensis,996166,381
A0A1G9WNU3,A0A1G9WNU3_9EURY,Protein-glutamate methylesterase/protein-glutamine glutaminase,cheB,Haloarchaeobius iranensis,996166,357
A0A1G9WP96,A0A1G9WP96_9EURY,7-carboxy-7-deazaguanine synthase,queE,Haloarchaeobius iranensis,996166,254
A0A1G9WPM1,A0A1G9WPM1_9EURY,Ribonuclease P protein component 4,rnp4,Haloarchaeobius iranensis,996166,91
A0A1G9WVN7,A0A1G9WVN7_9EURY,Phosphomethylpyrimidine synthase,thiC,Haloarchaeobius iranensis,996166,471
A0A1G9WXC4,A0A1G9WXC4_9EURY,Purine nucleoside phosphorylase,,Haloarchaeobius iranensis,996166,285
A0A1G9WXH6,A0A1G9WXH6_9EURY,Chromosome partition protein Smc,smc,Haloarchaeobius iranensis,996166,1195
A0A1G9WXP2,A0A1G9WXP2_9EURY,Pyridoxal 5'-phosphate synthase subunit PdxS,pdxS,Haloarchaeobius iranensis,996166,302
A0A1G9WY31,A0A1G9WY31_9EURY,Carbamoyl phosphate synthase small chain,carA,Haloarchaeobius iranensis,996166,354
A0A1G9WZ37,A0A1G9WZ37_9EURY,Methionine--tRNA ligase,metG,Haloarchaeobius iranensis,996166,697
A0A1G9X0N3,A0A1G9X0N3_9EURY,Ribokinase,rbsK,Haloarchaeobius iranensis,996166,312
A0A1G9X0T2,A0A1G9X0T2_9EURY,3-dehydroquinate dehydratase,aroD,Haloarchaeobius iranensis,996166,225
A0A1G9X0Y3,A0A1G9X0Y3_9EURY,Probable inosine/xanthosine triphosphatase,,Haloarchaeobius iranensis,996166,172
A0A1G9X2K9,A0A1G9X2K9_9EURY,DNA primase DnaG,dnaG,Haloarchaeobius iranensis,996166,461
A0A1G9X3Z3,A0A1G9X3Z3_9EURY,"Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific)",uppS,Haloarchaeobius iranensis,996166,307
A0A1G9X4Q8,A0A1G9X4Q8_9EURY,Glutamyl-tRNA reductase,hemA,Haloarchaeobius iranensis,996166,439
A0A1G9X6I0,A0A1G9X6I0_9EURY,Anthranilate phosphoribosyltransferase,trpD,Haloarchaeobius iranensis,996166,334
A0A1G9XAE7,A0A1G9XAE7_9EURY,CCA-adding enzyme,cca,Haloarchaeobius iranensis,996166,455
A0A1G9XE12,A0A1G9XE12_9EURY,Dihydroorotase,pyrC,Haloarchaeobius iranensis,996166,428
A0A1G9XLI6,A0A1G9XLI6_9EURY,Protein-L-isoaspartate O-methyltransferase,pcm,Haloarchaeobius iranensis,996166,208
A0A1G9XM62,A0A1G9XM62_9EURY,DNA-directed RNA polymerase subunit Rpo1C,rpo1C,Haloarchaeobius iranensis,996166,400
A0A1G9XMX0,A0A1G9XMX0_9EURY,DNA 3'-5' helicase,,Haloarchaeobius iranensis,996166,613
A0A1G9XMX8,A0A1G9XMX8_9EURY,DNA-directed RNA polymerase subunit Rpo5,rpo5,Haloarchaeobius iranensis,996166,75
A0A1G9XQ06,A0A1G9XQ06_9EURY,Proteasome subunit beta,psmB,Haloarchaeobius iranensis,996166,229
A0A1G9XRH8,A0A1G9XRH8_9EURY,Pyridoxal 5'-phosphate synthase subunit PdxT,pdxT,Haloarchaeobius iranensis,996166,202
A0A1G9XWJ4,A0A1G9XWJ4_9EURY,Flavin-dependent thymidylate synthase,thyX,Haloarchaeobius iranensis,996166,247
A0A1G9XYP3,A0A1G9XYP3_9EURY,Probable aminomethyltransferase,gcvT,Haloarchaeobius iranensis,996166,367
A0A1G9Y6G3,A0A1G9Y6G3_9EURY,Orotate phosphoribosyltransferase,pyrE,Haloarchaeobius iranensis,996166,176
A0A1G9Y6X5,A0A1G9Y6X5_9EURY,ATP-dependent DNA helicase Hel308,hel308,Haloarchaeobius iranensis,996166,640
A0A1G9Y7Q0,A0A1G9Y7Q0_9EURY,Branched-chain-amino-acid aminotransferase,ilvE,Haloarchaeobius iranensis,996166,311
A0A1G9Y8F9,A0A1G9Y8F9_9EURY,Threonine--tRNA ligase,thrS,Haloarchaeobius iranensis,996166,647
A0A1G9Y8Q7,A0A1G9Y8Q7_9EURY,NH(3)-dependent NAD(+) synthetase,nadE,Haloarchaeobius iranensis,996166,265
A0A1G9Y9M0,A0A1G9Y9M0_9EURY,Uridylate kinase,pyrH,Haloarchaeobius iranensis,996166,238
A0A1G9YA47,A0A1G9YA47_9EURY,Putative DNA 3'-5' helicase Rad25,rad25,Haloarchaeobius iranensis,996166,607
A0A1G9YCE1,A0A1G9YCE1_9EURY,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase",cofG,Haloarchaeobius iranensis,996166,381
A0A1G9YFC7,A0A1G9YFC7_9EURY,4-hydroxy-tetrahydrodipicolinate reductase,dapB,Haloarchaeobius iranensis,996166,258
A0A1G9YFU7,A0A1G9YFU7_9EURY,Adenosylcobinamide-GDP ribazoletransferase,cobS,Haloarchaeobius iranensis,996166,261
A0A1G9YGU0,A0A1G9YGU0_9EURY,Diaminopimelate decarboxylase,lysA,Haloarchaeobius iranensis,996166,438
A0A1G9YGV5,A0A1G9YGV5_9EURY,4-hydroxy-tetrahydrodipicolinate synthase,dapA,Haloarchaeobius iranensis,996166,306
A0A1G9YGW2,A0A1G9YGW2_9EURY,Diaminopimelate epimerase,dapF,Haloarchaeobius iranensis,996166,292
A0A1G9YLF2,A0A1G9YLF2_9EURY,Peroxiredoxin,,Haloarchaeobius iranensis,996166,221
A0A1G9YTG8,A0A1G9YTG8_9EURY,Phosphopantetheine adenylyltransferase,coaD,Haloarchaeobius iranensis,996166,162
A0A1G9YVH5,A0A1G9YVH5_9EURY,Cysteine--tRNA ligase,cysS,Haloarchaeobius iranensis,996166,495
A0A1G9YVL6,A0A1G9YVL6_9EURY,Probable tRNA sulfurtransferase,thiI,Haloarchaeobius iranensis,996166,392
A0A1G9YZJ3,A0A1G9YZJ3_9EURY,Dihydroxy-acid dehydratase,ilvD,Haloarchaeobius iranensis,996166,575
A0A1G9Z0J2,A0A1G9Z0J2_9EURY,Adenylate kinase,adk,Haloarchaeobius iranensis,996166,216
A0A1G9Z1A7,A0A1G9Z1A7_9EURY,Biotin synthase,bioB,Haloarchaeobius iranensis,996166,374
A0A1G9Z2C9,A0A1G9Z2C9_9EURY,Probable tRNA pseudouridine synthase B,truB,Haloarchaeobius iranensis,996166,301
A0A1G9Z2Q1,A0A1G9Z2Q1_9EURY,ATP-dependent dethiobiotin synthetase BioD,bioD,Haloarchaeobius iranensis,996166,220
A0A1G9Z5A5,A0A1G9Z5A5_9EURY,Serine hydroxymethyltransferase,glyA,Haloarchaeobius iranensis,996166,415
A0A1G9Z6A5,A0A1G9Z6A5_9EURY,Amidophosphoribosyltransferase,purF,Haloarchaeobius iranensis,996166,493
A0A1G9Z7A6,A0A1G9Z7A6_9EURY,Protein pelota homolog,pelA,Haloarchaeobius iranensis,996166,355
A0A1G9Z7H8,A0A1G9Z7H8_9EURY,Bifunctional protein FolD,folD,Haloarchaeobius iranensis,996166,296
A0A1G9ZFG9,A0A1G9ZFG9_9EURY,"6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating",,Haloarchaeobius iranensis,996166,303
A0A1G9ZFJ0,A0A1G9ZFJ0_9EURY,Kynureninase,,Haloarchaeobius iranensis,996166,432
A0A1G9ZI21,A0A1G9ZI21_9EURY,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],glmS,Haloarchaeobius iranensis,996166,596
A0A1G9ZQG1,A0A1G9ZQG1_9EURY,Polyphosphate kinase,ppk,Haloarchaeobius iranensis,996166,709
A0A1G9ZQQ0,A0A1G9ZQQ0_9EURY,"Cobyrinate a,c-diamide synthase",cbiA,Haloarchaeobius iranensis,996166,430
A0A1G9ZQT2,A0A1G9ZQT2_9EURY,Methionine aminopeptidase,map,Haloarchaeobius iranensis,996166,300
A0A1G9ZR76,A0A1G9ZR76_9EURY,Deoxyribose-phosphate aldolase,deoC,Haloarchaeobius iranensis,996166,213
A0A1G9ZRG9,A0A1G9ZRG9_9EURY,Glutamyl-tRNA(Gln) amidotransferase subunit D,gatD,Haloarchaeobius iranensis,996166,415
A0A1G9ZRU3,A0A1G9ZRU3_9EURY,"Ribose 1,5-bisphosphate isomerase",,Haloarchaeobius iranensis,996166,319
A0A1G9ZUK4,A0A1G9ZUK4_9EURY,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",gpmI,Haloarchaeobius iranensis,996166,524
A0A1G9ZY25,A0A1G9ZY25_9EURY,NAD kinase,nadK,Haloarchaeobius iranensis,996166,274
A0A1G9ZY69,A0A1G9ZY69_9EURY,GTP cyclohydrolase MptA,mptA,Haloarchaeobius iranensis,996166,310
A0A1H0A046,A0A1H0A046_9EURY,Isocitrate dehydrogenase (NADP(+)),,Haloarchaeobius iranensis,996166,424
A0A1H0ACH1,A0A1H0ACH1_9EURY,Ribonuclease P protein component 1,rnp1,Haloarchaeobius iranensis,996166,125
A0A1H0AH61,A0A1H0AH61_9EURY,Probable endonuclease 4,nfo,Haloarchaeobius iranensis,996166,278
A0A1H0AM46,A0A1H0AM46_9EURY,Proteasome-activating nucleotidase,pan,Haloarchaeobius iranensis,996166,413
A0A1H0AMT0,A0A1H0AMT0_9EURY,Probable glucose-6-phosphate isomerase,pgi,Haloarchaeobius iranensis,996166,430
A0A1H0APL3,A0A1H0APL3_9EURY,tRNA pseudouridine synthase A,truA,Haloarchaeobius iranensis,996166,273
A0A1H0AXX5,A0A1H0AXX5_9EURY,tRNA-guanine(15) transglycosylase,tgtA,Haloarchaeobius iranensis,996166,491
A0A1H0B9X9,A0A1H0B9X9_9EURY,Phosphoribosylformylglycinamidine synthase subunit PurQ,purQ,Haloarchaeobius iranensis,996166,226
A0A1H0BA44,A0A1H0BA44_9EURY,Thiamine-monophosphate kinase,thiL,Haloarchaeobius iranensis,996166,296
A0A1H0BGG7,A0A1H0BGG7_9EURY,Phosphoribosyl-AMP cyclohydrolase,hisI,Haloarchaeobius iranensis,996166,125
V5TCQ1,V5TCQ1_9EURY,DNA-directed RNA polymerase subunit beta,,Haloarchaeobius iranensis,996166,609
A0A1G9S8C5,A0A1G9S8C5_9EURY,Phenylalanine--tRNA ligase beta subunit,pheT,Haloarchaeobius iranensis,996166,587
A0A1G9S8J4,A0A1G9S8J4_9EURY,Phenylalanine--tRNA ligase alpha subunit,pheS,Haloarchaeobius iranensis,996166,504
A0A1G9S8L5,A0A1G9S8L5_9EURY,ORC1-type DNA replication protein,,Haloarchaeobius iranensis,996166,376
A0A1G9S8M5,A0A1G9S8M5_9EURY,DNA-binding protein MutS2,mutS2,Haloarchaeobius iranensis,996166,657
A0A1G9S8W5,A0A1G9S8W5_9EURY,DNA polymerase sliding clamp,pcn,Haloarchaeobius iranensis,996166,247
A0A1G9S8Z3,A0A1G9S8Z3_9EURY,Sec-independent protein translocase protein TatC,tatC,Haloarchaeobius iranensis,996166,572
A0A1G9S8Z4,A0A1G9S8Z4_9EURY,Ribosomal RNA large subunit methyltransferase E,rlmE,Haloarchaeobius iranensis,996166,257
A0A1G9S969,A0A1G9S969_9EURY,Sec-independent protein translocase protein TatC,tatC,Haloarchaeobius iranensis,996166,819
A0A1G9S9L1,A0A1G9S9L1_9EURY,Protease HtpX homolog,htpX,Haloarchaeobius iranensis,996166,291
A0A1G9S9X5,A0A1G9S9X5_9EURY,DNA repair and recombination protein RadA,radA,Haloarchaeobius iranensis,996166,343
A0A1G9SAW6,A0A1G9SAW6_9EURY,Dihydrolipoyl dehydrogenase,,Haloarchaeobius iranensis,996166,485
A0A1G9SAY7,A0A1G9SAY7_9EURY,Alanine dehydrogenase,ala,Haloarchaeobius iranensis,996166,330
A0A1G9SB33,A0A1G9SB33_9EURY,Leucine--tRNA ligase,leuS,Haloarchaeobius iranensis,996166,960
A0A1G9SBE9,A0A1G9SBE9_9EURY,Tryptophan--tRNA ligase,,Haloarchaeobius iranensis,996166,405
A0A1G9SBZ6,A0A1G9SBZ6_9EURY,Replication factor C small subunit,,Haloarchaeobius iranensis,996166,335
A0A1G9SCU7,A0A1G9SCU7_9EURY,ATP phosphoribosyltransferase,hisG,Haloarchaeobius iranensis,996166,281
A0A1G9SCY3,A0A1G9SCY3_9EURY,5-methylthioadenosine/S-adenosylhomocysteine deaminase,mtaD,Haloarchaeobius iranensis,996166,427
A0A1G9SD77,A0A1G9SD77_9EURY,DNA primase large subunit PriL,priL,Haloarchaeobius iranensis,996166,342
A0A1G9SE26,A0A1G9SE26_9EURY,Tryptophan--tRNA ligase,trpS,Haloarchaeobius iranensis,996166,538
A0A1G9SE48,A0A1G9SE48_9EURY,TATA-box-binding protein,tbp,Haloarchaeobius iranensis,996166,186
A0A1G9SEV0,A0A1G9SEV0_9EURY,ORC1-type DNA replication protein,,Haloarchaeobius iranensis,996166,506
A0A1G9SFN7,A0A1G9SFN7_9EURY,IMP cyclohydrolase,purO,Haloarchaeobius iranensis,996166,191
A0A1G9SFW8,A0A1G9SFW8_9EURY,histidine kinase,,Haloarchaeobius iranensis,996166,949
A0A1G9SFY7,A0A1G9SFY7_9EURY,L-threonylcarbamoyladenylate synthase,,Haloarchaeobius iranensis,996166,194
A0A1G9SG46,A0A1G9SG46_9EURY,Phosphate transporter,,Haloarchaeobius iranensis,996166,396
A0A1G9SG85,A0A1G9SG85_9EURY,Phosphate transporter,,Haloarchaeobius iranensis,996166,381
A0A1G9SGM7,A0A1G9SGM7_9EURY,Imidazoleglycerol-phosphate dehydratase,hisB,Haloarchaeobius iranensis,996166,195
A0A1G9SGN7,A0A1G9SGN7_9EURY,Threonine synthase,,Haloarchaeobius iranensis,996166,431
A0A1G9SGQ5,A0A1G9SGQ5_9EURY,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,hisA,Haloarchaeobius iranensis,996166,242
A0A1G9SH21,A0A1G9SH21_9EURY,Aspartokinase,,Haloarchaeobius iranensis,996166,392
A0A1G9SJE6,A0A1G9SJE6_9EURY,Replication factor C small subunit,rfcS,Haloarchaeobius iranensis,996166,329
A0A1G9SJV7,A0A1G9SJV7_9EURY,Transcription initiation factor IIB,,Haloarchaeobius iranensis,996166,293
A0A1G9SK63,A0A1G9SK63_9EURY,DNA helicase,,Haloarchaeobius iranensis,996166,1526
A0A1G9SKB7,A0A1G9SKB7_9EURY,glutaryl-CoA dehydrogenase (ETF),,Haloarchaeobius iranensis,996166,387
A0A1G9SKR1,A0A1G9SKR1_9EURY,Zinc-containing ferredoxin,,Haloarchaeobius iranensis,996166,107
A0A1G9SMA0,A0A1G9SMA0_9EURY,Nickel import system ATP-binding protein NikD,,Haloarchaeobius iranensis,996166,464
A0A1G9SN04,A0A1G9SN04_9EURY,glycine--tRNA ligase,,Haloarchaeobius iranensis,996166,576
A0A1G9SNH7,A0A1G9SNH7_9EURY,Lycopene cyclase domain-containing protein,,Haloarchaeobius iranensis,996166,261
A0A1G9SNK1,A0A1G9SNK1_9EURY,Malate dehydrogenase,,Haloarchaeobius iranensis,996166,304
A0A1G9SNU5,A0A1G9SNU5_9EURY,"Probable beta-carotene 15,15'-dioxygenase",,Haloarchaeobius iranensis,996166,339
A0A1G9SWS0,A0A1G9SWS0_9EURY,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",menA,Haloarchaeobius iranensis,996166,335
A0A1G9SYD2,A0A1G9SYD2_9EURY,cytochrome-c oxidase,,Haloarchaeobius iranensis,996166,260
A0A1G9SZD7,A0A1G9SZD7_9EURY,GMP synthase [glutamine-hydrolyzing] subunit A,guaAA,Haloarchaeobius iranensis,996166,182
A0A1G9SZE3,A0A1G9SZE3_9EURY,Prefoldin subunit beta,pfdB,Haloarchaeobius iranensis,996166,125
A0A1G9SZK3,A0A1G9SZK3_9EURY,50S ribosomal protein L37Ae,,Haloarchaeobius iranensis,996166,90
A0A1G9SZW6,A0A1G9SZW6_9EURY,Probable tRNA pseudouridine synthase D,truD,Haloarchaeobius iranensis,996166,440
A0A1G9T063,A0A1G9T063_9EURY,enoyl-CoA hydratase,,Haloarchaeobius iranensis,996166,652
A0A1G9T0G0,A0A1G9T0G0_9EURY,Pantoate kinase,,Haloarchaeobius iranensis,996166,276
A0A1G9T0T8,A0A1G9T0T8_9EURY,4-phosphopantoate--beta-alanine ligase,,Haloarchaeobius iranensis,996166,250
A0A1G9T352,A0A1G9T352_9EURY,Carboxypeptidase Q,,Haloarchaeobius iranensis,996166,441
A0A1G9T3F0,A0A1G9T3F0_9EURY,Nickel import system ATP-binding protein NikD,,Haloarchaeobius iranensis,996166,366
A0A1G9T3W9,A0A1G9T3W9_9EURY,Small ribosomal subunit protein eS27,rps27e,Haloarchaeobius iranensis,996166,57
A0A1G9T404,A0A1G9T404_9EURY,Ribosome biogenesis protein Nop10,nop10,Haloarchaeobius iranensis,996166,60
A0A1G9T4J0,A0A1G9T4J0_9EURY,,,Haloarchaeobius iranensis,996166,232
A0A1G9T5H8,A0A1G9T5H8_9EURY,DNA polymerase,,Haloarchaeobius iranensis,996166,1380
A0A1G9T6M7,A0A1G9T6M7_9EURY,2-(3-amino-3-carboxypropyl)histidine synthase,,Haloarchaeobius iranensis,996166,345
A0A1G9T778,A0A1G9T778_9EURY,Fluoride-specific ion channel FluC,fluC,Haloarchaeobius iranensis,996166,129
A0A1G9T780,A0A1G9T780_9EURY,Fluoride-specific ion channel FluC,fluC,Haloarchaeobius iranensis,996166,120
A0A1G9T7B4,A0A1G9T7B4_9EURY,isochorismate synthase,,Haloarchaeobius iranensis,996166,447
A0A1G9T7I8,A0A1G9T7I8_9EURY,Probable L-aspartate decarboxylase,mfnA,Haloarchaeobius iranensis,996166,357
A0A1G9T7P5,A0A1G9T7P5_9EURY,Phosphoenolpyruvate synthase,,Haloarchaeobius iranensis,996166,769
A0A1G9T8L4,A0A1G9T8L4_9EURY,"1,4-dihydroxy-2-naphthoyl-CoA synthase",menB,Haloarchaeobius iranensis,996166,297
A0A1G9T8M0,A0A1G9T8M0_9EURY,Transcription initiation factor IIB,tfb,Haloarchaeobius iranensis,996166,320
A0A1G9T919,A0A1G9T919_9EURY,Inorganic pyrophosphatase,ppa,Haloarchaeobius iranensis,996166,177
A0A1G9T927,A0A1G9T927_9EURY,Tubulin-like protein CetZ,cetZ,Haloarchaeobius iranensis,996166,357
A0A1G9T9B1,A0A1G9T9B1_9EURY,Aminotransferase,,Haloarchaeobius iranensis,996166,366
A0A1G9TBP0,A0A1G9TBP0_9EURY,Nicotinamide-nucleotide adenylyltransferase,,Haloarchaeobius iranensis,996166,172
A0A1G9TBT2,A0A1G9TBT2_9EURY,Indole-3-glycerol phosphate synthase,trpC,Haloarchaeobius iranensis,996166,251
A0A1G9TBW6,A0A1G9TBW6_9EURY,Tryptophan synthase alpha chain,trpA,Haloarchaeobius iranensis,996166,287
A0A1G9TBX6,A0A1G9TBX6_9EURY,Tryptophan synthase beta chain,trpB,Haloarchaeobius iranensis,996166,431
A0A1G9TC09,A0A1G9TC09_9EURY,Transcription elongation factor Spt5,spt5,Haloarchaeobius iranensis,996166,145
A0A1G9TC20,A0A1G9TC20_9EURY,"2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase",aroA',Haloarchaeobius iranensis,996166,265
A0A1G9TC53,A0A1G9TC53_9EURY,Cell division protein FtsZ,ftsZ,Haloarchaeobius iranensis,996166,384
A0A1G9TCE1,A0A1G9TCE1_9EURY,Protein translocase subunit SecE,secE,Haloarchaeobius iranensis,996166,55
A0A1G9TCF8,A0A1G9TCF8_9EURY,D-aminoacyl-tRNA deacylase,dtdA,Haloarchaeobius iranensis,996166,439
A0A1G9TCR0,A0A1G9TCR0_9EURY,anthranilate synthase,,Haloarchaeobius iranensis,996166,500
A0A1G9TD20,A0A1G9TD20_9EURY,anthranilate synthase,,Haloarchaeobius iranensis,996166,207
